Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
51603914,"Love at First Fight (Dimple and Rishi, #2.5)",Sandhya Menon,"Menon, Sandhya",,"=""1534482520""","=""9781534482524""",0,3.66,Simon & Schuster Books for Young Readers,Kindle Edition,47,2020,2020,,2020/07/04,to-read,to-read (#1108),to-read,,,,0,0
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,"=""0062941208""","=""9780062941206""",4,3.79,Avon,Paperback,369,2019,2019,2020/07/03,2019/09/09,,,read,,,,1,0
50690074,Frankly in Love,David  Yoon,"Yoon, David",,"=""198481222X""","=""9781984812223""",0,3.71,G.P. Putnam's Sons Books for Young Readers,Paperback,448,2020,2019,,2020/07/01,to-read,to-read (#1107),to-read,,,,0,0
46223352,Now That I've Found You,Kristina Forest,"Forest, Kristina",,"=""1250295025""","=""9781250295026""",0,3.82,Roaring Brook Press,Hardcover,336,2020,2020,,2020/06/30,to-read,to-read (#1106),to-read,,,,0,0
48806865,"Haunted Heroine (Heroine Complex, #4)",Sarah Kuhn,"Kuhn, Sarah",,"=""0756416507""","=""9780756416508""",0,4.05,DAW,Kindle Edition,400,2020,2020,,2020/06/30,to-read,to-read (#1105),to-read,,,,0,0
48513454,"Not Like the Movies (Waiting for Tom Hanks, #2)",Kerry Winfrey,"Winfrey, Kerry",,"=""1984804057""","=""9781984804051""",0,3.73,Berkley,Kindle Edition,320,2020,2020,,2020/06/30,to-read,to-read (#1104),to-read,,,,0,0
48711088,The Yellow House,Sarah M. Broom,"Broom, Sarah M.",,"=""""","=""""",0,3.89,Grove Press,Paperback,400,2020,2019,,2020/06/29,to-read,to-read (#1103),to-read,,,,0,0
46225061,The Two Lives of Lydia Bird,Josie Silver,"Silver, Josie",,"=""0593135237""","=""9780593135235""",3,3.74,Ballantine Books,Hardcover,369,2020,2020,2020/06/28,2020/01/05,,,read,,,,1,0
50716364,"American Royals (American Royals, #1)",Katharine McGee,"McGee, Katharine",,"=""1984830201""","=""9781984830203""",0,3.82,Ember,Paperback,464,2020,2019,,2020/06/26,to-read,to-read (#1102),to-read,,,,0,0
44088751,Pizza Girl,Jean Kyoung Frazier,"Frazier, Jean Kyoung",,"=""038554572X""","=""9780385545723""",0,3.35,Doubleday,Hardcover,208,2020,2020,,2020/06/25,to-read,to-read (#1101),to-read,,,,0,0
52594076,Mad and Bad: Real Heroines of the Regency,Bea Koch,"Koch, Bea",,"=""1538701014""","=""9781538701010""",0,3.59,Grand Central Publishing,Paperback,262,2020,2020,,2020/06/24,to-read,to-read (#1100),to-read,,,,0,0
51054227,"Meet Cute Club (Sweet Rose, #1)",Jack Harbon,"Harbon, Jack",,"=""""","=""""",0,3.23,Jack Harbon,Kindle Edition,232,2020,2020,,2020/06/24,to-read,to-read (#1099),to-read,,,,0,0
44327422,Simmer Down,Sarah        Smith,"Smith, Sarah",,"=""1984805452""","=""9781984805454""",0,3.43,Berkley,Kindle Edition,336,2020,2020,,2020/06/24,to-read,to-read (#1098),to-read,,,,0,0
40144224,"Where Dreams Descend (Kingdom of Cards, #1)",Janella Angeles,"Angeles, Janella",,"=""1250204356""","=""9781250204356""",0,3.64,Wednesday Books,Hardcover,464,2020,2020,,2020/06/24,to-read,to-read (#1097),to-read,,,,0,0
36443368,"Thorn (Dauntless Path, #1)",Intisar Khanani,"Khanani, Intisar",,"=""1471408728""","=""9781471408724""",0,4.00,Hot Key Books,Paperback,460,2020,2012,,2020/06/24,to-read,to-read (#1096),to-read,,,,0,0
27209443,"Heroine Complex (Heroine Complex, #1)",Sarah Kuhn,"Kuhn, Sarah",,"=""0756410843""","=""9780756410841""",4,3.62,Astra Publishing House,Paperback,378,2016,2016,2020/06/23,2018/09/19,,,read,,,,1,0
51520901,The Trouble with Hating You,Sajni Patel,"Patel, Sajni",,"=""1538733358""","=""9781538733356""",0,3.80,Forever,Kindle Edition,352,2020,2020,,2020/06/22,to-read,to-read (#1095),to-read,,,,0,0
36478784,The Flatshare,Beth O'Leary,"O'Leary, Beth",,"=""1787474402""","=""9781787474406""",3,3.98,Quercus,Hardcover,394,2019,2019,2020/06/21,2019/06/04,,,read,,,,1,0
50093704,In Five Years,Rebecca Serle,"Serle, Rebecca",,"=""1982137444""","=""9781982137441""",4,3.78,Atria Books,Hardcover,272,2020,2020,2020/06/18,2019/09/13,,,read,,,,1,0
234225,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",0,4.29,Hodder,Paperback,604,2006,1965,,2020/04/23,to-read,to-read (#970),to-read,,,,0,0
40032339,The Mall,Megan McCafferty,"McCafferty, Megan",,"=""1250209951""","=""9781250209955""",0,3.57,Wednesday Books,Hardcover,320,2020,2020,,2020/06/18,to-read,to-read (#1094),to-read,,,,0,0
51822300,You Say It First,Katie Cotugno,"Cotugno, Katie",,"=""0062674129""","=""9780062674128""",0,3.38,Balzer + Bray,Hardcover,368,2020,2020,,2020/06/16,to-read,to-read (#1093),to-read,,,,0,0
52613022,The Art of Her Deal: The Untold Story of Melania Trump,Mary C. Jordan,"Jordan, Mary C.",,"=""1982113405""","=""9781982113407""",0,3.10,Simon & Schuster,Hardcover,352,2020,2020,,2020/06/16,to-read,to-read (#1092),to-read,,,,0,0
53105899,Brag Better: Master the Art of Fearless Self-Promotion,Meredith Fineman,"Fineman, Meredith",,"=""0593086813""","=""9780593086810""",0,3.57,Portfolio,Hardcover,288,2020,2020,,2020/06/16,to-read,to-read (#1091),to-read,,,,0,0
43708708,White Fragility: Why It's So Hard for White People to Talk About Racism,Robin DiAngelo,"DiAngelo, Robin","Michael Eric Dyson, Manon Smits, Rob Kuitenbrouwer, Amy Landon","=""0807071161""","=""9780807071168""",0,4.16,Beacon Press,Audiobook,7,2018,2018,,2020/06/16,to-read,to-read (#1090),to-read,,,,0,0
41824558,The Chai Factor,Farah Heron,"Heron, Farah",,"=""1443457647""","=""9781443457644""",4,3.55,HarperAvenue,Paperback,400,2019,2019,2020/06/16,2020/05/13,,,read,,,,1,0
125441,An Autobiography,Angela Y. Davis,"Davis, Angela Y.",,"=""0717806677""","=""9780717806676""",0,4.44,International Publishers,Paperback,416,2013,1974,,2020/06/16,to-read,to-read (#1089),to-read,,,,0,0
51174125,Grown-Up Pose,Sonya Lalli,"Lalli, Sonya",,"=""0451490967""","=""9780451490964""",0,3.43,Berkley,Paperback,304,2020,2020,,2020/06/14,to-read,to-read (#1088),to-read,,,,0,0
38118138,The Black God's Drums,P. Djèlí Clark,"Clark, P. Djèlí",,"=""1250294703""","=""9781250294708""",0,4.00,Tordotcom,Kindle Edition,114,2018,2018,,2020/06/13,to-read,to-read (#1087),to-read,,,,0,0
50617739,Party of Two,Jasmine Guillory,"Guillory, Jasmine",,"=""0593100824""","=""9780593100820""",0,3.75,Berkley,Paperback,352,2020,2020,,2020/06/11,to-read,to-read (#1086),to-read,,,,0,0
36102255,"The Royal Treatment (Crown Jewels Romance, #1)",Melanie Summers,"Summers, Melanie",,"=""""","=""""",3,3.96,Indigo Group,ebook,282,2017,2017,2020/06/10,2020/06/07,,,read,,,,1,0
50157769,Daughters of Smoke and Fire,Ava Homa,"Homa, Ava",,"=""1419743090""","=""9781419743092""",0,4.22,The Overlook Press,Hardcover,304,2020,2020,,2020/06/10,to-read,to-read (#1085),to-read,,,,0,0
51773394,(Im)perfectly Happy,Sharina Harris,"Harris, Sharina",,"=""1496725638""","=""9781496725639""",0,3.78,Kensington Publishing Corporation,Paperback,320,2020,2020,,2020/06/10,to-read,to-read (#1084),to-read,,,,0,0
52211784,"The Boyfriend Project (The Boyfriend Project, #1)",Farrah Rochon,"Rochon, Farrah",,"=""1538716623""","=""9781538716625""",0,3.58,Forever,Paperback,345,2020,2020,,2020/06/10,to-read,to-read (#1083),to-read,,,,0,0
42201658,Love at First Like,Hannah Orenstein,"Orenstein, Hannah",,"=""1982117796""","=""9781982117795""",4,2.98,Atria,Paperback,336,2019,2019,2020/06/07,2019/04/16,,,read,,,,1,0
52255365,The A.I. Who Loved Me,Alyssa Cole,"Cole, Alyssa","Regina Hall, Mindy Kaling","=""""","=""""",0,3.61,Audible Studios,Audible Audio,6,2019,2019,,2020/06/07,to-read,to-read (#1082),to-read,,,,0,0
49538360,"Undercover Bromance (Bromance Book Club, #2)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""1984806114""","=""9781984806116""",4,3.86,Berkley,Paperback,338,2020,2020,2020/06/05,2020/03/07,,,read,,,,1,0
41473901,Truly Madly Royally,Debbie Rigaud,"Rigaud, Debbie",,"=""1338332724""","=""9781338332728""",0,3.37,Point,Paperback,289,2019,2019,,2020/06/05,to-read,to-read (#1081),to-read,,,,0,0
44046860,"The Bromance Book Club (Bromance Book Club, #1)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""1984806092""","=""9781984806093""",0,3.86,Berkley,Paperback,339,2019,2019,,2019/11/02,to-read,to-read (#718),to-read,,,,0,0
39863482,The Night Tiger,Yangsze Choo,"Choo, Yangsze",,"=""1250175453""","=""9781250175458""",3,3.86,Flatiron Books,Hardcover,384,2019,2019,2020/06/04,2020/05/25,must-read,must-read (#13),read,,,,1,0
52195140,She's Faking It,Kristin Rockaway,"Rockaway, Kristin",,"=""""","=""""",0,3.48,Graydon House,Kindle Edition,384,2020,2020,,2020/06/01,to-read,to-read (#1080),to-read,,,,0,0
41860718,The Cactus,Sarah  Haywood,"Haywood, Sarah",,"=""0778369072""","=""9780778369073""",0,3.56,Park Row,Paperback,384,2019,2018,,2020/06/01,to-read,to-read (#1079),to-read,,,,0,0
40986512,"Stand Up, Yumi Chung!",Jessica  Kim,"Kim, Jessica",,"=""0525488308""","=""9780525488309""",0,4.09,Kokila,Hardcover,320,2020,2020,,2020/05/31,to-read,to-read (#1078),to-read,,,,0,0
50788329,The Art of Showing Up: How to Be There for Yourself and Your People,Rachel Wilkerson Miller,"Miller, Rachel Wilkerson",,"=""1615196617""","=""9781615196616""",0,3.77,The Experiment,Paperback,304,2020,2020,,2020/05/31,to-read,to-read (#1077),to-read,,,,0,0
36373316,Playing with Matches,Hannah Orenstein,"Orenstein, Hannah",,"=""1501178482""","=""9781501178481""",4,3.29,Atria,Paperback,314,2018,2018,2020/05/29,2018/11/21,,,read,,,,1,0
50345980,"Island Affair (Keys to Love, #1)",Priscilla Oliveras,"Oliveras, Priscilla",,"=""1420150189""","=""9781420150186""",0,3.47,Zebra Books,Kindle Edition,306,2020,2020,,2020/05/29,to-read,to-read (#1076),to-read,,,,0,0
44281049,Lucky Caller,Emma   Mills,"Mills, Emma",,"=""1250179653""","=""9781250179654""",4,3.63,Henry Holt and Co. (BYR),Hardcover,336,2020,2020,2020/05/28,2020/01/20,,,read,,,,1,0
43822994,"As Kismet Would Have It (Dimple and Rishi, #1.5)",Sandhya Menon,"Menon, Sandhya",,"=""1534455345""","=""9781534455344""",4,3.62,Simon Pulse,Kindle Edition,53,2019,2019,2020/05/27,2020/05/06,,,read,,,,1,0
40969415,"Waiting for Tom Hanks (Waiting for Tom Hanks, #1)",Kerry Winfrey,"Winfrey, Kerry",,"=""""","=""""",5,3.50,Berkley,Paperback,259,2019,2019,2020/05/27,2019/06/30,,,read,,,,1,0
52154283,"Not Like the Movies (Waiting for Tom Hanks, #2)",Kerry Winfrey,"Winfrey, Kerry",,"=""1984804049""","=""9781984804044""",0,3.73,Berkley Jove,Paperback,320,2020,2020,,2020/05/27,"to-read, must-read","to-read (#1075), must-read (#21)",to-read,,,,0,0
1971304,City of Thieves,David Benioff,"Benioff, David",,"=""0670018708""","=""9780670018703""",0,4.30,Viking / Penguin,Hardcover,258,2008,2008,,2020/05/26,"to-read, must-read","to-read (#1074), must-read (#20)",to-read,,,,0,0
287861,"Mortal Engines (Mortal Engines, #1)",Philip Reeve,"Reeve, Philip",,"=""0060082097""","=""9780060082093""",0,3.77,Harper Collins US UK,Paperback,326,2004,2001,,2020/05/26,to-read,to-read (#1073),to-read,,,,0,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",0,4.27,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,,2020/05/26,"to-read, must-read","to-read (#1072), must-read (#18)",to-read,,,,0,0
11918,"Bitten (Otherworld, #1)",Kelley Armstrong,"Armstrong, Kelley",,"=""0452286034""","=""9780452286030""",0,4.02,Plume Books,Mass Market Paperback,436,2004,2001,,2020/05/26,"to-read, must-read","to-read (#1071), must-read (#17)",to-read,,,,0,0
31944679,In Other Lands,Sarah Rees Brennan,"Brennan, Sarah Rees",,"=""1618731203""","=""9781618731203""",0,4.35,Big Mouth House,Hardcover,441,2017,2017,,2020/05/26,"to-read, must-read","to-read (#1070), must-read (#16)",to-read,,,,0,0
22081680,"The Utterly Uninteresting and Unadventurous Tales of Fred, the Vampire Accountant (Fred, the Vampire Accountant, #1)",Drew  Hayes,"Hayes, Drew",,"=""""","=""""",0,3.85,"REUTS Publications, LLC",Paperback,300,2014,2014,,2020/05/26,to-read,to-read (#1069),to-read,,,,0,0
17164160,"The Sword Dancer (Lovers and Rebels, #1; Tang Dynasty, #4)",Jeannie Lin,"Lin, Jeannie",,"=""0373297424""","=""9780373297429""",3,3.78,Harlequin Historical,Mass Market Paperback,288,2013,2013,2020/05/26,2020/04/23,,,read,,,,1,0
32718027,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""0062678108""","=""9780062678102""",0,4.14,Harper Voyager,Hardcover,532,2017,2017,,2019/02/01,"to-read, must-read","to-read (#379), must-read (#15)",to-read,,,,0,0
39395857,The Raven Tower,Ann Leckie,"Leckie, Ann",,"=""0356506991""","=""9780356506999""",0,3.91,Orbit,Hardcover,416,2019,2019,,2020/05/25,to-read,to-read (#1068),to-read,,,,0,0
52090948,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,"Hibbert, Talia",,"=""0062941232""","=""9780062941237""",0,3.99,Avon,Paperback,400,2020,2020,,2020/05/18,"to-read, must-read","to-read (#1055), must-read (#12)",to-read,,,,0,0
43985469,"Of Curses and Kisses (St. Rosetta's Academy, #1)",Sandhya Menon,"Menon, Sandhya",,"=""""","=""""",3,3.42,Simon Pulse,Hardcover,384,2020,2020,2020/05/24,2020/02/16,,,read,,,,1,0
42436621,SubZero,NOT A BOOK,"BOOK, NOT A",,"=""""","=""""",0,4.21,Line Webtoons,ebook,,2018,,,2020/05/24,to-read,to-read (#1067),to-read,,,,0,0
49118322,Last Tang Standing,Lauren  Ho,"Ho, Lauren",,"=""""","=""""",0,3.51,G.P. Putnam's Sons,Kindle Edition,416,2020,2020,,2020/05/23,to-read,to-read (#1066),to-read,,,,0,0
10874177,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,"Carriger, Gail",,"=""031619008X""","=""9780316190084""",3,3.83,"Little, Brown Books for Young Readers",Hardcover,307,2013,2013,2020/05/23,2020/05/21,,,read,,,,1,0
15858248,"Wallbanger (Cocktail, #1)",Alice Clayton,"Clayton, Alice",,"=""1623420024""","=""9781623420024""",3,3.98,Omnific Publishing,Paperback,384,2012,2012,2020/05/23,2020/02/14,paperbacks,paperbacks (#1),read,,,,1,0
43092879,The Lost Daughter,Gill Paul,"Paul, Gill",,"=""0062843273""","=""9780062843272""",0,4.32,William Morrow Paperbacks,Paperback,496,2019,2018,,2020/05/23,to-read,to-read (#1065),to-read,,,,0,0
46221974,The Majesties,Tiffany Tsao,"Tsao, Tiffany",,"=""1982115505""","=""9781982115500""",0,3.28,Atria Books,Hardcover,257,2020,2018,,2020/05/22,to-read,to-read (#1064),to-read,,,,0,0
52845777,"A Duke, the Lady, and a Baby (Rogues and Remarkable Women, #1)",Vanessa Riley,"Riley, Vanessa",,"=""""","=""""",0,3.17,Zebra,ebook,320,2020,2020,,2020/05/21,to-read,to-read (#1063),to-read,,,,0,0
42202100,"The Lost Queen (The Lost Queen Trilogy, #1)",Signe Pike,"Pike, Signe",,"=""150119142X""","=""9781501191428""",0,4.16,Atria Books,Paperback,524,2019,2018,,2020/05/20,to-read,to-read (#1062),to-read,,,,0,0
38205707,Blood Heir (Blood Heir Trilogy #1),Amélie Wen Zhao,"Zhao, Amélie Wen",,"=""0525707816""","=""9780525707813""",3,3.81,Delacorte Press,ebook,496,2019,2019,2020/05/20,2018/07/15,,,read,,,,1,0
52358404,Happy & You Know It,Laura Hankin,"Hankin, Laura",,"=""1984806238""","=""9781984806239""",0,3.68,Berkley,Hardcover,384,2020,2020,,2020/05/20,to-read,to-read (#1061),to-read,,,,0,0
44581500,An Outcast and an Ally (A Soldier and a Liar #2),Caitlin Lochner,"Lochner, Caitlin",,"=""125025664X""","=""9781250256645""",0,4.08,Swoon Reads,Hardcover,352,2020,2020,,2020/05/19,to-read,to-read (#1060),to-read,,,,0,0
51040477,The Invention of Sophie Carter,Samantha Hastings,"Hastings, Samantha",,"=""1250236274""","=""9781250236272""",0,3.84,Swoon Reads,Hardcover,320,2020,2020,,2020/05/19,to-read,to-read (#1059),to-read,,,,0,0
50883357,The Perfect Escape,Suzanne Park,"Park, Suzanne",,"=""1728209390""","=""9781728209395""",0,3.35,Sourcebooks Fire,Paperback,336,2020,2020,,2020/05/19,to-read,to-read (#1058),to-read,,,,0,0
52277788,"Rebel Rose (The Queen's Council, #1)",Emma Theriault,"Theriault, Emma",,"=""""","=""""",0,3.55,Disney-Hyperion,ebook,352,2020,2020,,2020/05/18,to-read,to-read (#1057),to-read,,,,0,0
49900590,The Body Politic,Brian Platzer,"Platzer, Brian",,"=""1501180770""","=""9781501180774""",0,3.51,Atria Books,Hardcover,320,2020,2020,,2020/05/18,to-read,to-read (#1056),to-read,,,,0,0
2514746,Outside Beauty,Cynthia Kadohata,"Kadohata, Cynthia",,"=""0689865759""","=""9780689865756""",0,3.60,Atheneum Books for Young Readers,Hardcover,272,2008,2008,,2020/05/18,to-read,to-read (#1054),to-read,,,,0,0
35716237,Summer Bird Blue,Akemi Dawn Bowman,"Bowman, Akemi Dawn",,"=""1481487752""","=""9781481487757""",0,3.95,Simon Pulse,Hardcover,375,2018,2018,,2020/05/18,to-read,to-read (#1053),to-read,,,,0,0
11076123,Half Blood Blues,Esi Edugyan,"Edugyan, Esi",,"=""1846687756""","=""9781846687754""",0,3.70,Serpent's Tail,Paperback,343,2011,2011,,2020/05/18,to-read,to-read (#1052),to-read,,,,0,0
21979832,"The Girl from Everywhere (The Girl from Everywhere, #1)",Heidi Heilig,"Heilig, Heidi",,"=""0062380753""","=""9780062380753""",0,3.69,Greenwillow Books,Hardcover,454,2016,2016,,2020/05/18,to-read,to-read (#1051),to-read,,,,0,0
34409176,The Dreamers,Karen Thompson Walker,"Walker, Karen Thompson",,"=""0812994167""","=""9780812994162""",0,3.63,Random House,Hardcover,303,2019,2019,,2020/05/17,to-read,to-read (#1050),to-read,,,,0,0
36461193,Tonight I'm Someone Else: Essays,Chelsea Hodson,"Hodson, Chelsea",,"=""1250170206""","=""9781250170200""",0,3.74,Holt Paperbacks,Kindle Edition,224,2018,2018,,2020/05/17,to-read,to-read (#1049),to-read,,,,0,0
35297349,This Love Story Will Self-Destruct,Leslie  Cohen,"Cohen, Leslie",,"=""1501168533""","=""9781501168536""",0,3.31,Gallery Books,Paperback,329,2018,2018,,2020/05/17,to-read,to-read (#1048),to-read,,,,0,0
241823,Women Who Run With the Wolves,Clarissa Pinkola Estés,"Estés, Clarissa Pinkola",,"=""0345409876""","=""9780345409874""",0,4.11,Ballantine Books,Paperback,537,1995,1992,,2020/05/17,to-read,to-read (#1047),to-read,,,,0,0
33253215,The Heart's Invisible Furies,John Boyne,"Boyne, John",,"=""""","=""""",0,4.51,Hogarth Press,Hardcover,582,2017,2017,,2020/05/17,to-read,to-read (#1046),to-read,,,,0,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.16,Harper Voyager,Kindle Edition,545,2018,2018,,2020/05/16,to-read,to-read (#1045),to-read,,,,0,0
29456598,Starfish,Akemi Dawn Bowman,"Bowman, Akemi Dawn",,"=""1481487728""","=""9781481487726""",0,4.18,Simon Pulse,Hardcover,352,2017,2017,,2020/05/16,to-read,to-read (#1044),to-read,,,,0,0
1702249,The Trouble with Mary,Millie Criswell,"Criswell, Millie",,"=""0804119503""","=""9780804119504""",0,3.39,Ivy Books,Mass Market Paperback,336,2001,2000,,2020/05/16,to-read,to-read (#1043),to-read,,,,0,0
53133786,"Xeni (Loose Ends, #2)",Rebekah Weatherspoon,"Weatherspoon, Rebekah",,"=""""","=""""",0,3.85,,Kindle Edition,263,2019,2019,,2020/05/16,to-read,to-read (#1042),to-read,,,,0,0
30955863,"Heroine Worship (Heroine Complex, #2)",Sarah Kuhn,"Kuhn, Sarah",,"=""""","=""""",0,3.81,DAW,Unknown Binding,377,2017,2017,,2020/05/16,to-read,to-read (#1041),to-read,,,,0,0
40515052,"Harley Merlin and the Secret Coven (Harley Merlin, #1)",Bella Forrest,"Forrest, Bella",,"=""""","=""""",0,3.93,Nightlight Press,Kindle Edition,402,2018,2018,,2020/05/16,to-read,to-read (#1040),to-read,,,,0,0
49994260,"Limitless: Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",Jim Kwik,"Kwik, Jim",,"=""1401958249""","=""9781401958244""",0,4.07,Hay House Inc.,Kindle Edition,343,2020,2020,,2020/05/15,to-read,to-read (#1039),to-read,,,,0,0
32919876,The Nakano Thrift Shop,Hiromi Kawakami,"Kawakami, Hiromi",Allison Markin Powell,"=""""","=""""",0,3.37,Europa Editions,Kindle Edition,224,2017,2005,,2020/05/15,to-read,to-read (#1038),to-read,,,,0,0
46223189,The Do-Over,Jennifer Honeybourn,"Honeybourn, Jennifer",,"=""1250194687""","=""9781250194688""",0,3.26,Swoon Reads,Hardcover,211,2020,2020,,2020/05/15,to-read,to-read (#1037),to-read,,,,0,0
92755,"The Riddle-Master of Hed (Riddle-Master, #1)",Patricia A. McKillip,"McKillip, Patricia A.",,"=""0345331044""","=""9780345331045""",0,3.98,Ballantine Del Rey,Mass Market Paperback,229,1978,1976,,2020/05/15,to-read,to-read (#1036),to-read,,,,0,0
48992395,Crushing It,Lorelei Parker,"Parker, Lorelei",,"=""1496725700""","=""9781496725707""",0,3.48,Kensington,Paperback,272,2020,2020,,2020/05/14,to-read,to-read (#1035),to-read,,,,0,0
32905343,Meddling Kids,Edgar Cantero,"Cantero, Edgar",,"=""0385541996""","=""9780385541992""",0,3.52,Doubleday,Hardcover,322,2017,2017,,2020/05/14,to-read,to-read (#1034),to-read,,,,0,0
49811667,"Conventionally Yours (True Colors, #1)",Annabeth Albert,"Albert, Annabeth",,"=""1728200296""","=""9781728200293""",0,3.84,Sourcebooks Casablanca,Paperback,389,2020,2020,,2020/05/14,to-read,to-read (#1033),to-read,,,,0,0
51123479,All Stirred Up,Brianne Moore,"Moore, Brianne",,"=""164385531X""","=""9781643855318""",0,3.45,Alcove Press,Paperback,320,2020,2020,,2020/05/14,to-read,to-read (#1032),to-read,,,,0,0
48910455,Mr. Malcolm's List,Suzanne Allain,"Allain, Suzanne",,"=""0593197402""","=""9780593197400""",0,3.30,Berkley,Paperback,256,2020,2009,,2020/05/14,to-read,to-read (#1031),to-read,,,,0,0
52515506,Like a Love Story,Abdi Nazemian,"Nazemian, Abdi",,"=""0062839373""","=""9780062839374""",0,4.26,Balzer + Bray,Paperback,432,2020,2019,,2020/05/14,to-read,to-read (#1030),to-read,,,,0,0
50225678,"Boyfriend Material (London Calling, #1)",Alexis  Hall,"Hall, Alexis",,"=""1728206146""","=""9781728206141""",0,3.98,Sourcebooks Casablanca,Paperback,425,2020,2020,,2020/05/14,to-read,to-read (#1029),to-read,,,,0,0
49976087,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,"Hibbert, Talia",,"=""0062941259""","=""9780062941251""",0,3.99,Avon,ebook,400,2020,2020,,2020/05/14,to-read,to-read (#1028),to-read,,,,0,0
50738882,"A Duke, the Lady, and a Baby (Rogues and Remarkable Women, #1)",Vanessa Riley,"Riley, Vanessa",,"=""1420152238""","=""9781420152234""",0,3.17,Zebra,Paperback,320,2020,2020,,2020/05/14,to-read,to-read (#1027),to-read,,,,0,0
42245770,The Rest of the Story,Sarah Dessen,"Dessen, Sarah",,"=""0062933620""","=""9780062933621""",3,4.03,Balzer + Bray,Hardcover,440,2019,2019,2020/05/14,2019/06/30,,,read,,,,1,0
49246699,"The Heir Affair (Royal We, #2)",Heather Cocks,"Cocks, Heather",Jessica  Morgan,"=""1538715910""","=""9781538715918""",0,3.81,Grand Central Publishing,Hardcover,464,2020,2020,,2020/05/13,to-read,to-read (#1026),to-read,,,,0,0
33844561,"Clean Breaks (Practice Perfect, #3)",Ruby Lang,"Lang, Ruby",,"=""1507203926""","=""9781507203927""",0,3.21,Crimson Romance,ebook,222,2017,2017,,2020/05/13,to-read,to-read (#1025),to-read,,,,0,0
31625039,Let's Talk About Love,Claire Kann,"Kann, Claire",,"=""1250138825""","=""9781250138828""",0,3.70,Swoon Reads,ebook,304,2018,2018,,2020/05/13,to-read,to-read (#1024),to-read,,,,0,0
42379025,Star-Crossed,Minnie Darke,"Darke, Minnie",,"=""1984822845""","=""9781984822840""",0,3.46,Crown,Kindle Edition,368,2019,2019,,2020/05/13,to-read,to-read (#1023),to-read,,,,0,0
43307210,The DNA of You and Me,Andrea Rothman,"Rothman, Andrea",,"=""0062857819""","=""9780062857811""",0,2.86,William Morrow,Hardcover,242,2019,2019,,2020/05/13,to-read,to-read (#1022),to-read,,,,0,0
40702156,I Owe You One,Sophie Kinsella,"Kinsella, Sophie",,"=""""","=""""",3,3.53,Dial Press,Hardcover,448,2019,2019,2020/05/10,2019/01/15,,,read,,,,1,0
35795940,Not the Girls You're Looking For,Aminah Mae Safi,"Safi, Aminah Mae",,"=""1250151813""","=""9781250151810""",0,3.24,Feiwel & Friends,Hardcover,336,2018,2018,,2020/05/09,to-read,to-read (#1021),to-read,,,,0,0
16059425,Cool Gray City of Love: 49 Views of San Francisco,Gary Kamiya,"Kamiya, Gary",,"=""1608199606""","=""9781608199600""",5,4.25,Bloomsbury,Hardcover,385,2013,2013,2020/05/09,2020/04/29,,,read,,,,1,0
36492488,"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311544""","=""9780374311544""",0,3.87,"Farrar, Straus and Giroux",Hardcover,472,2019,2019,,2020/05/07,to-read,to-read (#1020),to-read,,,,0,0
635635,"Women, Race & Class",Angela Y. Davis,"Davis, Angela Y.",,"=""0394713516""","=""9780394713519""",0,4.59,Vintage,Paperback,271,1983,1981,,2020/05/06,to-read,to-read (#1019),to-read,,,,0,0
38325466,She's the Worst,Lauren  Spieller,"Spieller, Lauren",,"=""1534436588""","=""9781534436589""",0,3.46,Simon & Schuster Books for Young Readers,Hardcover,320,2019,2019,,2020/05/06,to-read,to-read (#1018),to-read,,,,0,0
43615530,Yes No Maybe So,Becky Albertalli,"Albertalli, Becky",Aisha Saeed,"=""0062937057""","=""9780062937056""",0,3.71,Balzer + Bray,ebook,464,2020,2020,,2020/05/06,to-read,to-read (#1017),to-read,,,,0,0
40665154,Don't Read the Comments,Eric  Smith,"Smith, Eric",,"=""""","=""""",0,3.80,Inkyard Press,Hardcover,368,2020,2020,,2020/05/06,to-read,to-read (#1016),to-read,,,,0,0
